3.333333333340402632e-02 3.333333333338401455e-02 3.333333333338753257e-02 3.333333333339379145e-02 3.333333333338005244e-02 3.333333333338962812e-02 3.333333333338502763e-02 3.333333333339580373e-02 3.333333333339992544e-02 3.333333333339457555e-02 3.333333333339175836e-02 3.333333333339204285e-02 3.333333333338785870e-02 3.333333333338398680e-02 3.333333333340026544e-02 3.333333333338796972e-02 3.333333333339876664e-02 3.333333333339447146e-02 3.333333333340083443e-02 3.333333333339234122e-02 3.333333333339475596e-02 3.333333333338732440e-02 3.333333333338875382e-02 3.333333333339455473e-02 3.333333333339748988e-02 3.333333333339294491e-02 3.033333333331635462e+00 3.333333333338731747e-02 3.333333333338180104e-02 3.333333333339471433e-02
3.333333333342640425e-02 3.333333333342181765e-02 3.333333333341396282e-02 3.333333333342333032e-02 1.033333333320768377e+00 3.333333333340306875e-02 3.333333333341702287e-02 3.333333333339270205e-02 3.333333333342251154e-02 3.333333333341587101e-02 3.333333333341794574e-02 3.333333333339759397e-02 3.333333333343564686e-02 3.333333333340297161e-02 3.333333333341559346e-02 3.333333333341691879e-02 3.333333333340281202e-02 3.333333333340796067e-02 3.333333333342137356e-02 3.333333333342356625e-02 3.333333333340393612e-02 3.333333333338019816e-02 3.333333333341349791e-02 3.333333334369877055e-02 3.333333333340343652e-02 3.333333333343311417e-02 3.333333333338590887e-02 3.333333333341680776e-02 3.333333333342519689e-02 3.333333333339172366e-02
3.333333333342091559e-02 3.333333333341658572e-02 3.333333333340918886e-02 3.333333333341800125e-02 3.333333333342222704e-02 3.333333333339894705e-02 3.333333333341206850e-02 3.333333333338919097e-02 3.333333333341723798e-02 3.333333333341922944e-02 3.333333333341294280e-02 3.333333333339379145e-02 3.333333333342959615e-02 3.333333333339884991e-02 3.333333333341072929e-02 3.333333333350616684e-02 3.333333333339870419e-02 3.333333333340354754e-02 3.333333333341617633e-02 3.333333333351267552e-02 3.333333333339975890e-02 3.333333333337742954e-02 3.333333333340875171e-02 3.333333333343729832e-02 3.333333333339928706e-02 1.033333333330963555e+00 3.333333333338280025e-02 3.333333333341187421e-02 3.333333333342433646e-02 3.333333333338826809e-02
3.333333333338783094e-02 3.333333333339012772e-02 3.333333333338463211e-02 3.333333333338966975e-02 3.333333333338161369e-02 3.333333333339583843e-02 3.333333357235043065e-02 3.333333333338794197e-02 3.333333333339042609e-02 3.333333333339558169e-02 3.333333333338551335e-02 3.333333333338266147e-02 3.333333333339090487e-02 3.333333333339066201e-02 5.033333333092738116e+00 3.333333333339452698e-02 3.333333333338869137e-02 3.333333333338860810e-02 3.333333333339669191e-02 3.333333333338758114e-02 3.333333333338625581e-02 3.333333333338888566e-02 3.333333333339453391e-02 3.333333333339141835e-02 3.333333333339375676e-02 3.333333333339222326e-02 3.333333333339163346e-02 3.333333333338447252e-02 3.333333333338926036e-02 3.333333333338949628e-02
3.333333333342668875e-02 3.333333333342208826e-02 3.333333333341420568e-02 3.333333333342360094e-02 1.033333333306508006e+00 3.333333333340328386e-02 3.333333333341727961e-02 3.333333333339288246e-02 3.333333333342278909e-02 3.333333333341612775e-02 3.333333333341820248e-02 3.333333333339779520e-02 3.333333333343595911e-02 3.333333333340318672e-02 3.333333333341585020e-02 3.333333335791188040e-02 3.333333333340302712e-02 3.333333333340818966e-02 3.333333333344716543e-02 3.333333333342384380e-02 3.333333333340415816e-02 3.333333333338034388e-02 3.333333333341374077e-02 3.333333333343193455e-02 3.333333333340365162e-02 3.333333333343341948e-02 3.333333333338606846e-02 3.333333333341706450e-02 3.333333333342547444e-02 3.333333333339190407e-02
3.333333333339816990e-02 3.333333333340092464e-02 3.333333333339393717e-02 3.333333333339172366e-02 3.333333333339111998e-02 3.333333333339970339e-02 3.333333333339905113e-02 3.333333333339930094e-02 3.333333333338037163e-02 3.333333333339622007e-02 4.033333333331509785e+00 3.333333333339806581e-02 3.333333333339002363e-02 3.333333333339547760e-02 3.333333333340288140e-02 3.333333333339640048e-02 3.333333333339561638e-02 3.333333333338955179e-02 3.333333333339869031e-02 3.333333333339025262e-02 3.333333333339663640e-02 3.333333333340434551e-02 3.333333333339600496e-02 3.333333333340357529e-02 3.333333333340200710e-02 3.333333333339696947e-02 3.333333333338920484e-02 3.333333333340045973e-02 3.333333333339864868e-02 3.333333333339520699e-02
3.333333333338511784e-02 3.333333333338499987e-02 3.333333333338902443e-02 3.333333333338545784e-02 3.333333333338379251e-02 3.333333333339524168e-02 3.333333333338776849e-02 3.333333333338870524e-02 3.333333333338290433e-02 3.333333333338920484e-02 3.333333333339048160e-02 3.333333333338369536e-02 3.333333333337858140e-02 3.333333333339306287e-02 8.033333333331782455e+00 3.333333333338645704e-02 3.333333333339185550e-02 3.333333333338769910e-02 3.333333333339191795e-02 3.333333333338621418e-02 3.333333333338567989e-02 3.333333333338602683e-02 3.333333333338393822e-02 3.333333333339072446e-02 3.333333333338710236e-02 3.333333333338629745e-02 3.333333333338377169e-02 3.333333333338638071e-02 3.333333333338113491e-02 3.333333333338597132e-02
3.333333333339047466e-02 3.333333333338760196e-02 3.333333333338802523e-02 3.333333333338631826e-02 3.333333333339388166e-02 3.333333333339108528e-02 3.333333333339204979e-02 3.333333333338955873e-02 3.333333333339630333e-02 3.333333333339379145e-02 3.333333333339032895e-02 3.333333333338774074e-02 7.033333333331674986e+00 3.333333333338526355e-02 3.333333333339424942e-02 3.333333333338947546e-02 3.333333333339410370e-02 3.333333333339433963e-02 3.333333333338885096e-02 3.333333333338435456e-02 3.333333333338896892e-02 3.333333333338739379e-02 3.333333333338917015e-02 3.333333333339279919e-02 3.333333333339773275e-02 3.333333333339259102e-02 3.333333333338892729e-02 3.333333333338745624e-02 3.333333333339185550e-02 3.333333333338949628e-02
3.333333333338199533e-02 3.333333333340019605e-02 3.333333333338547866e-02 3.333333333338759502e-02 3.333333333339359023e-02 3.333333333338749788e-02 3.333333333339035670e-02 3.333333333338926036e-02 3.333333333338137083e-02 3.333333333339201510e-02 3.333333333338586030e-02 3.333333333339043997e-02 3.333333333339540128e-02 3.333333333338375087e-02 3.333333333338670684e-02 3.333333333339505433e-02 3.333333333339056487e-02 3.333333333338976689e-02 3.333333333338574234e-02 3.333333333338569376e-02 3.333333333338504845e-02 3.333333333381652275e-02 3.333333333339515842e-02 3.333333333338880933e-02 3.333333333338798360e-02 3.333333333338719257e-02 6.033333333331279746e+00 3.333333333339609517e-02 3.333333333339114080e-02 3.333333333339322246e-02
3.333333333338804605e-02 3.333333333338126675e-02 3.333333333339073834e-02 3.333333333338926036e-02 3.333333333339099508e-02 3.333333333350727012e-02 3.333333333338558274e-02 3.333333333338190513e-02 3.333333333338427129e-02 3.333333333337959448e-02 3.333333333339300736e-02 3.333333333338886484e-02 3.333333333339274368e-02 5.033333333331651893e+00 3.333333333338833054e-02 3.333333333339265347e-02 3.333333333338613091e-02 3.333333333338579785e-02 3.333333333338684562e-02 3.333333333338674154e-02 3.333333333338735910e-02 3.333333333338548560e-02 3.333333333338656113e-02 3.333333333338947546e-02 3.333333333338848320e-02 3.333333333338825422e-02 3.333333333339028037e-02 3.333333333338710236e-02 3.333333333338358434e-02 3.333333333338106552e-02
